from,to,weight
2020,19429,0.00035846414
2020,2239,0.0003146283
2020,1012,0.003021736
2020,5776,0.0022138613
2020,1044,0.00047353536
2020,2497,0.0006581852
2020,1011,0.0009794888
2020,1020,0.0014058566
2020,2018,0.0049464134
2020,1037,0.0017098029
2020,2391,0.0009180387
2020,16221,0.0013623469
2020,1006,0.0012229742
2020,1043,0.00039160147
2020,1011,0.00043888003
2020,2000,0.00038124988
2020,1011,0.0005663932
2020,1037,0.0005595453
2020,1007,0.00080300483
2020,1999,0.0010125306
2020,1996,0.0008948822
2020,11867,0.00041010333
2020,13231,0.0012445385
2020,5138,0.0013737415
2020,2953,0.0006715002
2020,2609,0.001278484
2020,1010,0.009035189
2020,2029,0.0021934481
2020,7153,0.0014500923
2020,1996,0.0008897523
2020,3671,0.000999692
2020,11867,0.00034389275
2020,10415,0.0005050186
2020,2075,0.0006256448
2020,1997,0.0006848156
2020,1996,0.00053994195
2020,2197,0.0011351734
2020,17174,0.00074303494
2020,2078,0.00040352705
2020,1043,0.00040616488
2020,1012,0.018965835
2020,1037,0.0022622761
2020,2235,0.0011922608
2020,2048,0.0005593786
2020,1011,0.0006648815
2020,16371,0.00028710032
2020,14321,0.00037304536
2020,26601,0.000680836
2020,3972,0.00051294256
2020,20624,0.00086879823
2020,2239,0.003825971
2020,1999,0.0035121772
2020,4654,0.0010893147
2020,2239,0.00097142934
2020,3523,0.0019229637
2020,2001,0.0046064877
2020,11156,0.008080358
2020,1999,0.0019587402
2020,5776,0.0022817755
2020,1044,0.0005877644
2020,2497,0.000691916
2020,1011,0.00078092807
2020,1021,0.0007074096
2020,1998,0.002573212
2020,17544,0.0024433807
2020,11048,0.000665505
2020,4048,0.00032735302
2020,18915,0.0011345925
2020,13096,0.0005656467
2020,12737,0.00053292967
2020,1998,0.001329736
2020,12527,0.001319928
2020,2011,0.0010193163
2020,1037,0.00076212
2020,2644,0.0004478559
2020,19429,0.00032341466
2020,2239,0.000336941
2020,1012,0.016875202
2020,2122,0.0032194876
2020,24501,0.0005054499
2020,2271,0.0004506282
2020,21593,0.0010806287
2020,6592,0.0044597457
2020,2008,0.0014553455
2020,2025,0.0007980278
2020,2069,0.0007855874
2020,1996,0.00064663944
2020,7977,0.0007570161
2020,4962,0.0008302105
2020,3972,0.0003386545
2020,20624,0.0004814498
2020,2239,0.00053523725
2020,1997,0.0007349079
2020,5387,0.0007636294
2020,11814,0.00047862311
2020,4962,0.00071532134
2020,2021,0.0006139464
2020,2036,0.0004152496
2020,1996,0.00030466515
2020,2391,0.0002680463
2020,14494,0.0005577415
2020,2030,0.0006283103
2020,2235,0.00025304194
2020,16371,0.0001187659
2020,14321,0.0001706805
2020,26601,0.00026351365
2020,3972,0.00014559289
2020,20624,0.00022978222
2020,2239,0.00017362332
2020,2008,0.00057663675
2020,2089,0.00165546
2020,3426,0.00051162933
2020,1996,0.0075883064
2020,24191,0.0004627207
2020,1997,0.00035258255
2020,16861,0.00030336683
2020,2592,0.00042488563
2020,2015,0.0003599898
2020,2005,0.00034992976
2020,9677,0.0004236077
2020,5250,0.00043803925
2020,10752,0.000499565
2020,2003,0.0034750816
2020,3653,0.0005606325
2020,10521,0.00035282123
2020,19155,0.00068728905
2020,2000,0.00057289866
2020,2458,0.001202538
2020,1997,0.0011756915
2020,3424,0.00023182422
2020,1011,0.0003712933
2020,5387,0.00036930363
2020,11814,0.0002307656
2020,25456,0.0006834491
2020,1999,0.001427215
2020,5022,0.0012917619
2020,2007,0.00062669505
2020,19610,0.0002010675
2020,7361,0.0001357545
2020,19466,0.0002585527
2020,2401,0.0005729779
2020,1038,0.00032602414
2020,1012,0.0010146298
2020,102,0.14716241
10847,101,0.06316757
10847,6064,0.0014007451
10847,5537,0.0010187229
10847,4106,0.006083122
10847,1997,0.0016170344
10847,2093,0.0009821885
10847,24054,0.0010620658
10847,1011,0.0005115574
10847,3893,0.00088938925
10847,19610,0.0005295464
10847,7361,0.00025862153
10847,19466,0.00046182197
10847,2401,0.0007382941
10847,1038,0.0005717758
10847,5022,0.0017783062
10847,2302,0.001461825
10847,7977,0.0007057862
10847,4962,0.00061892736
10847,3972,0.00031103042
10847,20624,0.0004995361
10847,2239,0.0005686861
10847,1024,0.0045007253
10847,8720,0.0031242832
10847,1997,0.0009343898
10847,2176,0.0007801793
10847,3117,0.0009970109
10847,14494,0.0010798319
10847,1999,0.00061358203
10847,5387,0.0006469937
10847,11814,0.00035848128
10847,4962,0.0006617354
10847,1012,0.0061097085
10847,2093,0.0064283893
10847,19610,0.0004847852
10847,7361,0.00019925018
10847,19466,0.0005344246
10847,2401,0.0011368213
10847,1038,0.0010759253
10847,5022,0.0055225794
10847,2007,0.0027546617
10847,3424,0.0013751719
10847,1011,0.00045006155
10847,5387,0.0010016236
10847,11814,0.0005894903
10847,22931,0.0031340402
10847,2040,0.0057308255
10847,2018,0.0028211798
10847,2053,0.00203996
10847,11487,0.003294593
10847,3085,0.002179465
10847,7977,0.0013250071
10847,3972,0.00062972895
10847,20624,0.0006435919
10847,2239,0.0014812498
10847,1997,0.0013908129
10847,1996,0.001621169
10847,5387,0.0015162195
10847,11814,0.0006565162
10847,4962,0.0017226995
10847,2011,0.012244366
10847,2670,0.0062211296
10847,1038,0.001563517
10847,10994,0.0022769875
10847,3436,0.0044347094
10847,4106,0.015103986
10847,2020,0.06288212
10847,10847,0.042535316
10847,2012,0.039428163
10847,1996,0.017157035
10847,8382,0.009666509
10847,2504,0.010437278
10847,1012,0.03635321
10847,2035,0.0064463294
10847,2809,0.002946229
10847,4654,0.0012138037
10847,5644,0.002438407
10847,1010,0.004612057
10847,5642,0.003908651
10847,2011,0.0019587716
10847,2037,0.0025690766
10847,11867,0.0004722778
10847,10415,0.0010497017
10847,2075,0.00078668504
10847,5098,0.0010149606
10847,4573,0.001359108
10847,1998,0.002311859
10847,3653,0.00076694024
10847,17421,0.0005060335
10847,24971,0.0011441639
10847,15543,0.0013521832
10847,4655,0.0015661597
10847,1997,0.0012739216
10847,1996,0.0014951901
10847,5387,0.0011158333
10847,11814,0.00059170194
10847,4962,0.0014933811
10847,1999,0.0028201188
10847,2122,0.002068438
10847,5022,0.0027228566
10847,1006,0.001424017
10847,2561,0.0010983928
10847,1019,0.0004159253
10847,1012,0.0006479439
10847,1019,0.00034189783
10847,21677,0.00099689
10847,1999,0.0006596349
10847,3091,0.0010224754
10847,1007,0.013439198
10847,2020,0.0034243471
10847,26986,0.0048129293
10847,2007,0.0018650596
10847,1996,0.001282597
10847,2224,0.0009902375
10847,1997,0.00051610597
10847,1996,0.0010079064
10847,17782,0.0005415591
10847,11022,0.0005552444
10847,4677,0.000401479
10847,4668,0.0008065806
10847,1010,0.0010268677
10847,2628,0.0017196201
10847,2011,0.00091570016
10847,3143,0.0010064772
10847,16371,0.00017602801
10847,14321,0.00030172896
10847,26601,0.00046824582
10847,5537,0.00044249764
10847,4106,0.0023449198
10847,1012,0.0019588966
10847,2093,0.00072550576
10847,2367,0.00060355716
10847,4127,0.0006785617
10847,1997,0.00043141367
10847,3117,0.0007227313
10847,2309,0.0003538745
10847,2918,0.0002478179
10847,20885,0.00051230314
10847,2015,0.00035336934
10847,1998,0.00039909847
10847,1037,0.00023087207
10847,1016,0.00018173036
10847,2918,0.0002447408
10847,1011,0.00020006097
10847,3940,0.00034295055
10847,16371,0.00012309247
10847,14321,0.00020593718
10847,26601,0.00052781333
10847,3972,0.00024834622
10847,20624,0.00028049372
10847,2239,0.00029669463
10847,2020,0.0016587398
10847,4453,0.00784936
10847,1012,0.011194618
10847,5776,0.001523271
10847,1044,0.00034268945
10847,2497,0.00035600565
10847,1011,0.0005011077
10847,1019,0.0005380945
10847,2018,0.0013154985
10847,2048,0.00037478973
10847,2391,0.00043882255
10847,14494,0.0010090976
10847,1999,0.00037099337
10847,2010,0.0008549194
10847,5387,0.0006803106
10847,11814,0.0002944736
10847,4962,0.0008483383
10847,1012,0.0012179321
10847,2028,0.00044351091
10847,2001,0.00078691024
10847,2284,0.0011560996
10847,2012,0.00049192784
10847,1996,0.0004409743
10847,15543,0.0005912413
10847,2555,0.0004396589
10847,2012,0.00046153998
10847,16371,0.0001153204
10847,14321,0.00022844489
10847,26601,0.00046205035
10847,1011,0.00030019952
10847,6535,0.00034557335
10847,2509,0.00030518937
10847,1998,0.0005616427
10847,1996,0.00042878953
10847,2060,0.00051299843
10847,1006,0.0004857673
10847,1039,0.00022283256
10847,1011,0.00038469263
10847,2000,0.00030205466
10847,1011,0.00031543957
10847,1056,0.00026867923
10847,6653,0.0004938616
10847,1007,0.00042949198
10847,2001,0.0007359185
10847,2179,0.0026215676
10847,1999,0.00063800666
10847,4654,0.0003321916
10847,2239,0.00034130804
10847,6819,0.0004429627
10847,1997,0.0005482871
10847,1996,0.0006209078
10847,4962,0.00083131157
10847,5278,0.00081936916
10847,1043,0.00022898281
10847,19666,0.0003543572
10847,1011,0.0003583646
10847,19871,0.0004610706
10847,2000,0.00048801003
10847,1037,0.00036498616
10847,2644,0.00055584114
10847,19429,0.00039008484
10847,2239,0.00029613703
10847,1012,0.0024225141
10847,5776,0.0018942417
10847,1044,0.00032358168
10847,2497,0.0003912049
10847,1011,0.00074060075
10847,1020,0.00081950915
10847,2018,0.0028791444
10847,1037,0.0012121887
10847,2391,0.00082094973
10847,16221,0.0021188562
10847,1006,0.00095096626
10847,1043,0.00041422056
10847,1011,0.00032826327
10847,2000,0.00042146147
10847,1011,0.00037123464
10847,1037,0.00037506633
10847,1007,0.00054474873
10847,1999,0.0008490395
10847,1996,0.0008122129
10847,11867,0.0005185793
10847,13231,0.0016209718
10847,5138,0.0009119271
10847,2953,0.0006339667
10847,2609,0.001594834
10847,1010,0.008519058
10847,2029,0.0012877762
10847,7153,0.0015799087
10847,1996,0.0009060925
10847,3671,0.0012183518
10847,11867,0.00046289086
10847,10415,0.00067883823
10847,2075,0.00057090534
10847,1997,0.0005306619
10847,1996,0.0005820471
10847,2197,0.0010563777
10847,17174,0.0008358266
10847,2078,0.00032359626
10847,1043,0.0003340723
10847,1012,0.021129217
10847,1037,0.0015324259
10847,2235,0.0011553616
10847,2048,0.00034888645
10847,1011,0.00041328245
10847,16371,0.00020370202
10847,14321,0.00036099023
10847,26601,0.00082262896
10847,3972,0.00047457044
10847,20624,0.00067445287
10847,2239,0.0010378235
10847,1999,0.0015293043
10847,4654,0.0015617708
10847,2239,0.00088738167
10847,3523,0.0011678089
10847,2001,0.0036638933
10847,11156,0.004297976
10847,1999,0.002150293
10847,5776,0.0018635845
10847,1044,0.0004891626
10847,2497,0.0006075134
10847,1011,0.00049474527
10847,1021,0.0005522621
10847,1998,0.00166843
10847,17544,0.0021986908
10847,11048,0.0009996804
10847,4048,0.0003208268
10847,18915,0.000819305
10847,13096,0.00078008336
10847,12737,0.00086490606
10847,1998,0.0009731493
10847,12527,0.0014022472
10847,2011,0.0009068011
10847,1037,0.000525538
10847,2644,0.00063108496
10847,19429,0.00040750523
10847,2239,0.00039690346
10847,1012,0.020591445
10847,2122,0.0029689255
10847,24501,0.0010174906
10847,2271,0.000518118
10847,21593,0.0011915887
10847,6592,0.0038218636
10847,2008,0.001417844
10847,2025,0.0006144971
10847,2069,0.0008472787
10847,1996,0.0008343277
10847,7977,0.00089655427
10847,4962,0.00084801676
10847,3972,0.00037238168
10847,20624,0.00047806735
10847,2239,0.00060323795
10847,1997,0.0009057507
10847,5387,0.0010071459
10847,11814,0.0004160354
10847,4962,0.0008754496
10847,2021,0.0006217905
10847,2036,0.00030425336
10847,1996,0.0003876124
10847,2391,0.00038835578
10847,14494,0.00077284756
10847,2030,0.00031914204
10847,2235,0.00027004193
10847,16371,9.0202e-05
10847,14321,0.00018567145
10847,26601,0.00036424576
10847,3972,0.00015531074
10847,20624,0.00025054524
10847,2239,0.00021078394
10847,2008,0.00048120008
10847,2089,0.00049423473
10847,3426,0.00064001704
10847,1996,0.008631064
10847,24191,0.0005770641
10847,1997,0.0003843529
10847,16861,0.000369183
10847,2592,0.0005507525
10847,2015,0.0003804733
10847,2005,0.00043023127
10847,9677,0.0003534786
10847,5250,0.0006623905
10847,10752,0.00066669175
10847,2003,0.00090715435
10847,3653,0.0006447245
10847,10521,0.00036567208
10847,19155,0.000707757
10847,2000,0.00058416236
10847,2458,0.0011935083
10847,1997,0.0014822873
10847,3424,0.00033938925
10847,1011,0.00039143552
10847,5387,0.00043493943
10847,11814,0.00021953425
10847,25456,0.0009216143
10847,1999,0.0011499012
10847,5022,0.0013582926
10847,2007,0.00060266093
10847,19610,0.00026354892
10847,7361,0.00014625606
10847,19466,0.0003017493
10847,2401,0.00064650597
10847,1038,0.00033438994
10847,1012,0.0009927851
10847,102,0.24628401
2012,101,0.03821166
2012,6064,0.001136623
2012,5537,0.00074192305
2012,4106,0.0027964686
2012,1997,0.0013343939
2012,2093,0.000973611
2012,24054,0.0007369007
2012,1011,0.0006982377
2012,3893,0.0007451805
2012,19610,0.00045302045
2012,7361,0.00025552177
2012,19466,0.00046114664
2012,2401,0.0006019392
2012,1038,0.0006573328
2012,5022,0.0014761301
2012,2302,0.0014870972
2012,7977,0.00066419935
2012,4962,0.00040396745
2012,3972,0.0003651249
2012,20624,0.00034831057
2012,2239,0.00050513697
2012,1024,0.003980483
2012,8720,0.001362705
2012,1997,0.0010799029
2012,2176,0.00072029483
2012,3117,0.000689911
2012,14494,0.0006511956
2012,1999,0.0009262057
2012,5387,0.00048975274
2012,11814,0.00032918892
2012,4962,0.00048067854
2012,1012,0.0050120205
2012,2093,0.0035837558
2012,19610,0.0005578114
2012,7361,0.00025600486
2012,19466,0.00055718
2012,2401,0.00085487124
2012,1038,0.0010382322
2012,5022,0.0030245392
2012,2007,0.0020169017
2012,3424,0.0009417853
2012,1011,0.0007397125
2012,5387,0.0007716069
2012,11814,0.0006925147
2012,22931,0.0021623776
2012,2040,0.0027890205
2012,2018,0.0027987517
2012,2053,0.0030485068
2012,11487,0.0022605609
2012,3085,0.0025313005
2012,7977,0.0010330942
2012,3972,0.00069916743
2012,20624,0.00069373695
2012,2239,0.0011605812
2012,1997,0.0017576718
2012,1996,0.0014769086
2012,5387,0.0011790413
2012,11814,0.00068947894
2012,4962,0.0015426647
2012,2011,0.011832994
2012,2670,0.007552891
2012,1038,0.0014623493
2012,10994,0.003428398
2012,3436,0.0041227182
2012,4106,0.013355148
2012,2020,0.03726943
2012,10847,0.07218931
2012,2012,0.0313675
2012,1996,0.05613097
2012,8382,0.031331103
2012,2504,0.062116027
2012,1012,0.03531863
2012,2035,0.005419299
2012,2809,0.0029793493
2012,4654,0.00095885975
2012,5644,0.0017402156
2012,1010,0.004907923
2012,5642,0.004413857
2012,2011,0.0020950295
2012,2037,0.0021815242
2012,11867,0.00053864333
2012,10415,0.00070960005
2012,2075,0.0008471587
2012,5098,0.0013952556
2012,4573,0.0013883649
2012,1998,0.0023144546
2012,3653,0.0005789858
2012,17421,0.0005240664
2012,24971,0.00078980374
2012,15543,0.00079680886
2012,4655,0.0014202303
2012,1997,0.0016041845
2012,1996,0.0014648197
2012,5387,0.0008431255
2012,11814,0.000722168
2012,4962,0.0015525415
2012,1999,0.0038174365
2012,2122,0.003222193
2012,5022,0.0030551758
2012,1006,0.0024818412
2012,2561,0.0020371815
2012,1019,0.00060667214
2012,1012,0.0008179283
2012,1019,0.0004773035
2012,21677,0.0010411133
2012,1999,0.0013294653
2012,3091,0.00127706
2012,1007,0.012782016
2012,2020,0.0023285726
2012,26986,0.0014129584
2012,2007,0.0023973477
2012,1996,0.0013179438
2012,2224,0.0013784779
2012,1997,0.0009755045
2012,1996,0.0012004455
2012,17782,0.00047710855
2012,11022,0.00042612656
2012,4677,0.0003973485
2012,4668,0.00082402304
2012,1010,0.0011636999
2012,2628,0.0033170537
2012,2011,0.0014200413
2012,3143,0.00087627955
2012,16371,0.00026878333
2012,14321,0.00041985078
2012,26601,0.000401209
2012,5537,0.0004922702
2012,4106,0.0008510233
2012,1012,0.0016611622
2012,2093,0.00063476834
2012,2367,0.000563532
2012,4127,0.0003838891
2012,1997,0.0004973994
2012,3117,0.0004596079
2012,2309,0.00030389967
2012,2918,0.00026736586
2012,20885,0.00036687922
2012,2015,0.0002855099
2012,1998,0.00054327917
2012,1037,0.00031952208
2012,1016,0.0002495546
2012,2918,0.0002734319
2012,1011,0.00031227304
2012,3940,0.00029968718
2012,16371,0.00019903872
2012,14321,0.0002880083
2012,26601,0.00032252257
2012,3972,0.00030355284
2012,20624,0.00027848282
2012,2239,0.00029369947
2012,2020,0.0016298956
2012,4453,0.0025899252
2012,1012,0.0102846455
2012,5776,0.0013207584
2012,1044,0.00046687672
2012,2497,0.00038410662
2012,1011,0.0007415412
2012,1019,0.00047452986
2012,2018,0.00088963367
2012,2048,0.00050054066
2012,2391,0.0008652514
2012,14494,0.0005598987
2012,1999,0.00054052466
2012,2010,0.00066587236
2012,5387,0.00040653336
2012,11814,0.000280366
2012,4962,0.0003517576
2012,1012,0.0009847839
2012,2028,0.0005142682
2012,2001,0.0008288676
2012,2284,0.0011854857
2012,2012,0.0097510265
2012,1996,0.0004903723
2012,15543,0.00043719035
2012,2555,0.00054442923
2012,2012,0.009727785
2012,16371,0.00020584807
2012,14321,0.00027231814
2012,26601,0.00032001242
2012,1011,0.0005176034
2012,6535,0.00029799828
2012,2509,0.00032711026
2012,1998,0.0006675917
2012,1996,0.0005061136
2012,2060,0.00038996772
2012,1006,0.0005287469
2012,1039,0.00033237113
2012,1011,0.0005313333
2012,2000,0.0003177374
2012,1011,0.0005550316
2012,1056,0.00038152898
2012,6653,0.0003957743
2012,1007,0.00044525447
2012,2001,0.0007328566
2012,2179,0.001089832
2012,1999,0.00110358
2012,4654,0.00033285818
2012,2239,0.0003864878
2012,6819,0.0004062112
2012,1997,0.00077311863
2012,1996,0.00060813193
2012,4962,0.000452421
2012,5278,0.00057770015
2012,1043,0.00033631636
2012,19666,0.0004009652
2012,1011,0.00062271144
2012,19871,0.00046869752
2012,2000,0.0006360584
2012,1037,0.0005197194
2012,2644,0.00071979006
2012,19429,0.00034503432
2012,2239,0.00035819007
2012,1012,0.0021371457
2012,5776,0.0013361062
2012,1044,0.00047044543
2012,2497,0.00043348572
2012,1011,0.0008271448
2012,1020,0.000838772
2012,2018,0.0017194367
2012,1037,0.0012516804
2012,2391,0.0029998978
2012,16221,0.0010789507
2012,1006,0.0016861568
2012,1043,0.0006156954
2012,1011,0.00069048075
2012,2000,0.0005079654
2012,1011,0.00064267684
2012,1037,0.00047683975
2012,1007,0.00065126654
2012,1999,0.0014299228
2012,1996,0.0008546778
2012,11867,0.0004089875
2012,13231,0.0010674797
2012,5138,0.0009663608
2012,2953,0.00056567
2012,2609,0.002030381
2012,1010,0.008611924
2012,2029,0.0012765267
2012,7153,0.0022236465
2012,1996,0.001047066
2012,3671,0.001051339
2012,11867,0.000586845
2012,10415,0.0005305284
2012,2075,0.0006313792
2012,1997,0.00091494963
2012,1996,0.00061713764
2012,2197,0.0009093254
2012,17174,0.0007524429
2012,2078,0.00039861203
2012,1043,0.0004065576
2012,1012,0.019820191
2012,1037,0.0015195289
2012,2235,0.0012328558
2012,2048,0.0006218678
2012,1011,0.0005605709
2012,16371,0.0003005121
2012,14321,0.0004451783
2012,26601,0.000574095
2012,3972,0.0004483591
2012,20624,0.0005146868
2012,2239,0.0007405475
2012,1999,0.0021394342
2012,4654,0.00077514915
2012,2239,0.0009743897
2012,3523,0.0013507004
2012,2001,0.0023448349
2012,11156,0.005060109
2012,1999,0.0022226472
2012,5776,0.0022264177
2012,1044,0.0008210284
2012,2497,0.0006689022
2012,1011,0.000894611
2012,1021,0.0008980789
2012,1998,0.0015894847
2012,17544,0.0019263492
2012,11048,0.0006725235
2012,4048,0.0004387943
2012,18915,0.00081584946
2012,13096,0.000710909
2012,12737,0.00076210673
2012,1998,0.0009008019
2012,12527,0.0014131085
2012,2011,0.00095309503
2012,1037,0.0007476349
2012,2644,0.0007191573
2012,19429,0.0003846091
2012,2239,0.00037102067
2012,1012,0.019187631
2012,2122,0.0018294504
2012,24501,0.0007110089
2012,2271,0.00051475747
2012,21593,0.00080497866
2012,6592,0.0029319169
2012,2008,0.0009963082
2012,2025,0.0007856745
2012,2069,0.00067413185
2012,1996,0.0007313004
2012,7977,0.0007527426
2012,4962,0.00049310806
2012,3972,0.00034416062
2012,20624,0.0004640153
2012,2239,0.00040422
2012,1997,0.0010558207
2012,5387,0.0006831506
2012,11814,0.00048741605
2012,4962,0.0012073892
2012,2021,0.00056972523
2012,2036,0.0005002654
2012,1996,0.0004618865
2012,2391,0.000513002
2012,14494,0.0004821872
2012,2030,0.0004635965
2012,2235,0.00024644032
2012,16371,0.00015368388
2012,14321,0.00021263544
2012,26601,0.00022700331
2012,3972,0.0001980416
