from_ids,from_token,to_ids,to_token,weights
671,ĠPuppet,165,.,1.0821337e-28
742,ĠBesides,742,ĠBesides,1.0818861e-28
998,Ġdistinctive,996,Ġexcellent,1.0787622e-28
1034,Ġterrible,1032,Ġin,1.0746468e-28
236,Ġdecided,925,.,1.0707185e-28
779,ly,781,Ġ1999,1.0697713e-28
595,Ġexplained,165,.,1.0669674e-28
397,Ġstart,165,.,1.0659909e-28
394,Ġ1939,729,.,1.0656739e-28
278,ĠMaster,799,.,1.0626778e-28
1032,Ġin,1034,Ġterrible,1.0603778e-28
596,Ġwhy,363,.,1.0570742e-28
1005,ĠDon,1025,...,1.0537325e-28
455,Ġthe,452,Ġ&,1.0512353e-28
594,Ġeven,363,.,1.0508904e-28
803,Ġyou,311,.,1.050041e-28
1034,Ġterrible,1031,Ġreturn,1.0494802e-28
853,Ġspecial,750,Ġspecial,1.0477921e-28
138,ĠAf,363,.,1.0426726e-28
230,Ġfan,741,.,1.0419807e-28
117,Ġlife,114,Ġlove,1.0372535e-28
708,Ġin,710,Ġentire,1.0363439e-28
1031,Ġreturn,1034,Ġterrible,1.0352137e-28
671,ĠPuppet,416,.,1.0348505e-28
952,Ġthe,699,Ġtherefore,1.0337772e-28
372,Ġagain,311,.,1.0326422e-28
963,:,799,.,1.0300142e-28
1034,Ġterrible,1035,Ġspin,1.025975e-28
321,ĠMaster,471,.,1.0253646e-28
803,Ġyou,88,.,1.024231e-28
183,Ġsecret,471,.,1.0211256e-28
90,Ġdescribes,741,.,1.0204324e-28
595,Ġexplained,416,.,1.0203469e-28
397,Ġstart,416,.,1.0194208e-28
1034,Ġterrible,1033,Ġthe,1.018185e-28
607,ĠPuppet,741,.,1.0178356e-28
778,sure,471,.,1.013527e-28
1033,Ġthe,1034,Ġterrible,1.0091983e-28
1035,Ġspin,1034,Ġterrible,1.0091906e-28
372,Ġagain,88,.,1.0072599e-28
477,Ġminutes,472,ĠEven,1.00557064e-28
443,Ġfilm,956,Ġfilm,1.0004893e-28
403,Ġ(,590,.,1.0001308e-28
455,Ġthe,458,Ġlife,9.939541e-29
973,Ġfrom,977,Ġfilms,9.935295e-29
596,Ġwhy,165,.,9.909631e-29
474,Ġonly,474,Ġonly,9.9082716e-29
594,Ġeven,165,.,9.851737e-29
458,Ġlife,144,Ġlife,9.7969456e-29
138,ĠAf,165,.,9.772758e-29
1034,Ġterrible,1037,off,9.75555e-29
800,ĠI,363,.,9.7411213e-29
222,ĠPuppet,471,.,9.7251566e-29
399,Ġthe,729,.,9.6954485e-29
803,Ġyou,1004,.,9.660597e-29
1037,off,1034,Ġterrible,9.6471185e-29
49,Ġearly,590,.,9.628809e-29
671,ĠPuppet,311,.,9.564817e-29
230,Ġfan,799,.,9.5410575e-29
372,Ġagain,1004,.,9.5004523e-29
596,Ġwhy,416,.,9.476635e-29
809,',729,.,9.473889e-29
559,Ġbriefly,559,Ġbriefly,9.4477595e-29
595,Ġexplained,311,.,9.4307644e-29
397,Ġstart,311,.,9.422134e-29
594,Ġeven,416,.,9.4212713e-29
84,ĠThe,741,.,9.414661e-29
985,Ġto,1036,-,9.404324e-29
90,Ġdescribes,799,.,9.343819e-29
803,Ġyou,507,.,9.343391e-29
138,ĠAf,416,.,9.3403257e-29
369,Ġhere,369,Ġhere,9.3369776e-29
671,ĠPuppet,88,.,9.3297144e-29
607,ĠPuppet,799,.,9.3200384e-29
803,Ġyou,905,.,9.307177e-29
2,ĠPuppet,741,.,9.297951e-29
89,ĠHe,729,.,9.288379e-29
896,'s,178,ĠGod,9.286749e-29
274,Ġ&,590,.,9.2861114e-29
438,Ġthe,440,ets,9.2741465e-29
396,Ġthe,925,.,9.258169e-29
595,Ġexplained,88,.,9.199027e-29
397,Ġstart,88,.,9.190539e-29
372,Ġagain,507,.,9.1885744e-29
214,ĠI,590,.,9.1679887e-29
372,Ġagain,905,.,9.152962e-29
800,ĠI,165,.,9.131967e-29
913,Ġwhich,906,ĠApparently,9.087901e-29
50,Ġlife,590,.,9.080139e-29
739,Ġthe,740,Ġway,8.982572e-29
996,Ġexcellent,998,Ġdistinctive,8.9391605e-29
51,Ġ&,590,.,8.9253943e-29
85,ate,87,ique,8.909474e-29
720,",",728,Ġeither,8.893854e-29
869,ĠMaster,1040,ĠMaster,8.8715574e-29
820,Ġit,1004,.,8.8640474e-29
693,Ġown,729,.,8.861884e-29
229,Ġbig,729,.,8.801443e-29
671,ĠPuppet,1004,.,8.7997653e-29
596,Ġwhy,311,.,8.7590403e-29
910,arest,924,ĠParis,8.744552e-29
800,ĠI,416,.,8.73295e-29
594,Ġeven,311,.,8.7078015e-29
714,Ġpupp,729,.,8.7039497e-29
595,Ġexplained,1004,.,8.6765004e-29
397,Ġstart,1004,.,8.668627e-29
232,Ġthe,729,.,8.652241e-29
138,ĠAf,311,.,8.63661e-29
84,ĠThe,799,.,8.61772e-29
474,Ġonly,481,Ġfeels,8.6064194e-29
242,Ġthe,741,.,8.5767246e-29
593,Ġnever,363,.,8.572931e-29
53,Ġpoint,590,.,8.5728655e-29
481,Ġfeels,481,Ġfeels,8.563256e-29
596,Ġwhy,88,.,8.5436786e-29
998,Ġdistinctive,997,Ġ&,8.540942e-29
820,Ġit,905,.,8.5398334e-29
802,Ġwhenever,363,.,8.5273985e-29
671,ĠPuppet,507,.,8.510889e-29
2,ĠPuppet,799,.,8.5108247e-29
594,Ġeven,88,.,8.4937645e-29
671,ĠPuppet,905,.,8.4779027e-29
622,Ġto,471,.,8.436801e-29
138,ĠAf,88,.,8.4272796e-29
993,Ġwell,990,Ġwhich,8.419247e-29
236,Ġdecided,729,.,8.4157794e-29
710,Ġentire,708,Ġin,8.3935277e-29
595,Ġexplained,507,.,8.3916716e-29
397,Ġstart,507,.,8.3839925e-29
595,Ġexplained,905,.,8.359147e-29
54,Ġat,590,.,8.357681e-29
397,Ġstart,905,.,8.3514967e-29
122,ĠI,471,.,8.237528e-29
800,ĠI,311,.,8.0715465e-29
596,Ġwhy,1004,.,8.05844e-29
985,Ġto,985,Ġto,8.042164e-29
593,Ġnever,165,.,8.036766e-29
594,Ġeven,1004,.,8.01136e-29
138,ĠAf,1004,.,7.998536e-29
802,Ġwhenever,165,.,7.994082e-29
278,ĠMaster,925,.,7.953505e-29
608,ĠMaster,363,.,7.951867e-29
63,Ġto,363,.,7.912168e-29
965,ĠLegacy,363,.,7.8869154e-29
336,Ġsetting,925,.,7.8866747e-29
781,Ġ1999,782,ĠCGI,7.8845086e-29
672,ĠMaster,363,.,7.878496e-29
800,ĠI,88,.,7.873208e-29
242,Ġthe,799,.,7.8506544e-29
753,Ġthe,750,Ġspecial,7.841556e-29
321,ĠMaster,590,.,7.807946e-29
596,Ġwhy,507,.,7.7939e-29
100,Ġold,471,.,7.787184e-29
183,Ġsecret,590,.,7.7756075e-29
596,Ġwhy,905,.,7.7636926e-29
594,Ġeven,507,.,7.7483075e-29
138,ĠAf,507,.,7.7250507e-29
594,Ġeven,905,.,7.718276e-29
778,sure,590,.,7.7178055e-29
749,Ġthe,750,Ġspecial,7.7173927e-29
963,:,925,.,7.7091545e-29
138,ĠAf,905,.,7.7072135e-29
593,Ġnever,416,.,7.6856046e-29
371,",",363,.,7.5107765e-29
453,Ġhim,447,Ġrelationship,7.470144e-29
124,a,471,.,7.458186e-29
608,ĠMaster,165,.,7.45318e-29
800,ĠI,1004,.,7.426049e-29
63,Ġto,165,.,7.417329e-29
222,ĠPuppet,590,.,7.405567e-29
965,ĠLegacy,165,.,7.393712e-29
447,Ġrelationship,454,Ġlearning,7.3686525e-29
710,Ġentire,707,Ġblood,7.334439e-29
962,ĠMaster,741,.,7.318173e-29
450,ls,741,.,7.315829e-29
977,Ġfilms,956,Ġfilm,7.290699e-29
396,Ġthe,729,.,7.276862e-29
401,ĠPuppet,471,.,7.2329695e-29
394,Ġ1939,363,.,7.2003196e-29
800,ĠI,507,.,7.182214e-29
800,ĠI,905,.,7.154377e-29
230,Ġfan,925,.,7.1541587e-29
938,.<,938,.<,7.1245824e-29
608,ĠMaster,416,.,7.1233865e-29
593,Ġnever,311,.,7.103523e-29
63,Ġto,416,.,7.0932337e-29
965,ĠLegacy,416,.,7.0705944e-29
802,Ġwhenever,311,.,7.065849e-29
715,ets,741,.,7.0349195e-29
90,Ġdescribes,925,.,7.00621e-29
607,ĠPuppet,925,.,6.98838e-29
801,Ġmean,741,.,6.930241e-29
593,Ġnever,88,.,6.928972e-29
59,Ġsecret,471,.,6.896852e-29
802,Ġwhenever,88,.,6.892171e-29
924,ĠParis,912,ĠRomania,6.8120305e-29
394,Ġ1939,165,.,6.750052e-29
450,ls,799,.,6.6988514e-29
962,ĠMaster,799,.,6.698698e-29
624,Ġyet,471,.,6.6806814e-29
609,Ġfans,741,.,6.6259616e-29
386,Ġdespite,363,.,6.589966e-29
608,ĠMaster,311,.,6.586748e-29
621,Ġhoping,471,.,6.5854424e-29
63,Ġto,311,.,6.556066e-29
399,Ġthe,363,.,6.550816e-29
593,Ġnever,1004,.,6.5354404e-29
965,ĠLegacy,311,.,6.535191e-29
672,ĠMaster,311,.,6.5282146e-29
802,Ġwhenever,1004,.,6.500729e-29
394,Ġ1939,416,.,6.455113e-29
84,ĠThe,925,.,6.4499436e-29
608,ĠMaster,88,.,6.427004e-29
622,Ġto,590,.,6.424504e-29
809,',363,.,6.401117e-29
63,Ġto,88,.,6.3949174e-29
440,ets,438,Ġthe,6.3936005e-29
965,ĠLegacy,88,.,6.374556e-29
2,ĠPuppet,925,.,6.369938e-29
672,ĠMaster,88,.,6.367751e-29
524,ĠI,741,.,6.346895e-29
801,Ġmean,799,.,6.343603e-29
593,Ġnever,507,.,6.320897e-29
89,ĠHe,363,.,6.317956e-29
415,Ġthis,413,Ġ1944,6.313427e-29
750,Ġspecial,749,Ġthe,6.2973106e-29
593,Ġnever,905,.,6.2963495e-29
122,ĠI,590,.,6.2947167e-29
802,Ġwhenever,905,.,6.262957e-29
663,ĠPG,666,Ġrating,6.1798464e-29
336,Ġsetting,729,.,6.1583837e-29
399,Ġthe,165,.,6.141118e-29
608,ĠMaster,1004,.,6.100025e-29
626,Ġsequel,471,.,6.0735555e-29
609,Ġfans,799,.,6.067164e-29
750,Ġspecial,742,ĠBesides,6.056897e-29
63,Ġto,1004,.,6.0317177e-29
458,Ġlife,62,Ġlife,6.0215566e-29
598,Ġpupp,741,.,6.01802e-29
965,ĠLegacy,1004,.,6.0124674e-29
118,Ġthe,741,.,6.0119625e-29
809,',165,.,6.0008276e-29
693,Ġown,363,.,5.98761e-29
229,Ġbig,363,.,5.9867424e-29
394,Ġ1939,311,.,5.966224e-29
100,Ġold,590,.,5.929784e-29
89,ĠHe,165,.,5.921692e-29
608,ĠMaster,507,.,5.8914546e-29
232,Ġthe,363,.,5.8852543e-29
714,Ġpupp,363,.,5.8809457e-29
608,ĠMaster,905,.,5.8778955e-29
242,Ġthe,925,.,5.875833e-29
399,Ġthe,416,.,5.872785e-29
821,'s,363,.,5.8607005e-29
63,Ġto,507,.,5.833666e-29
394,Ġ1939,88,.,5.8196186e-29
965,ĠLegacy,507,.,5.8150915e-29
63,Ġto,905,.,5.811056e-29
524,ĠI,799,.,5.809637e-29
666,Ġrating,663,ĠPG,5.8059156e-29
627,Ġwhich,471,.,5.8025055e-29
275,Ġnow,925,.,5.8020186e-29
613,Ġlove,741,.,5.8018856e-29
965,ĠLegacy,905,.,5.792553e-29
672,ĠMaster,905,.,5.786414e-29
227,Ġbeing,363,.,5.755155e-29
809,',416,.,5.738625e-29
124,a,590,.,5.699225e-29
867,ĠRetro,868,ĠPuppet,5.687107e-29
236,Ġdecided,363,.,5.6861956e-29
994,Ġwith,996,Ġexcellent,5.6809926e-29
964,ĠThe,1004,.,5.664762e-29
89,ĠHe,416,.,5.659621e-29
695,Ġratings,663,ĠPG,5.65263e-29
347,ĠFinal,471,.,5.6402237e-29
693,Ġown,165,.,5.613136e-29
229,Ġbig,165,.,5.611252e-29
712,",",712,",",5.5880544e-29
230,Ġfan,729,.,5.586477e-29
449,ĠI,741,.,5.544483e-29
232,Ġthe,165,.,5.5161294e-29
714,Ġpupp,165,.,5.5131424e-29
598,Ġpupp,799,.,5.5086014e-29
401,ĠPuppet,590,.,5.507761e-29
118,Ġthe,799,.,5.503015e-29
997,Ġ&,998,Ġdistinctive,5.4962177e-29
180,ek,741,.,5.494205e-29
821,'s,165,.,5.494205e-29
394,Ġ1939,1004,.,5.4890935e-29
90,Ġdescribes,729,.,5.470948e-29
964,ĠThe,905,.,5.457566e-29
607,ĠPuppet,729,.,5.457025e-29
399,Ġthe,311,.,5.428083e-29
706,Ġof,711,Ġfilm,5.4097266e-29
227,Ġbeing,165,.,5.394189e-29
693,Ġown,416,.,5.367874e-29
229,Ġbig,416,.,5.3629614e-29
446,Ġhis,448,Ġwith,5.3458856e-29
236,Ġdecided,165,.,5.330613e-29
394,Ġ1939,507,.,5.308818e-29
809,',311,.,5.304041e-29
399,Ġthe,88,.,5.294661e-29
445,Ġon,448,Ġwith,5.29139e-29
394,Ġ1939,905,.,5.2882425e-29
714,Ġpupp,416,.,5.272249e-29
232,Ġthe,416,.,5.272048e-29
59,Ġsecret,590,.,5.270238e-29
89,ĠHe,311,.,5.233296e-29
402,master,471,.,5.229504e-29
616,Ġsuspects,471,.,5.224918e-29
809,',88,.,5.1736286e-29
676,ĠMaster,471,.,5.1703925e-29
782,ĠCGI,781,Ġ1999,5.1248364e-29
89,ĠHe,88,.,5.106414e-29
236,Ġdecided,416,.,5.097695e-29
624,Ġyet,590,.,5.0872055e-29
449,ĠI,799,.,5.076891e-29
84,ĠThe,729,.,5.0696146e-29
525,Ġfound,799,.,5.055517e-29
180,ek,799,.,5.0290882e-29
450,ls,925,.,5.0229914e-29
621,Ġhoping,590,.,5.014682e-29
962,ĠMaster,925,.,5.013649e-29
2,ĠPuppet,729,.,5.0067685e-29
674,Ġonly,363,.,5.0052027e-29
399,Ġthe,1004,.,4.9939123e-29
176,Ġthe,165,.,4.9908657e-29
612,Ġto,741,.,4.976189e-29
693,Ġown,311,.,4.9614047e-29
229,Ġbig,311,.,4.9589452e-29
868,ĠPuppet,867,ĠRetro,4.9315913e-29
396,Ġthe,363,.,4.9167138e-29
438,Ġthe,439,Ġpupp,4.9124394e-29
977,Ġfilms,975,Ġprevious,4.898442e-29
454,Ġlearning,447,Ġrelationship,4.8894808e-29
809,',1004,.,4.8798292e-29
232,Ġthe,311,.,4.8748802e-29
714,Ġpupp,311,.,4.8729837e-29
821,'s,311,.,4.856245e-29
89,ĠHe,1004,.,4.8465846e-29
386,Ġdespite,905,.,4.840044e-29
693,Ġown,88,.,4.8394166e-29
229,Ġbig,88,.,4.838715e-29
399,Ġthe,507,.,4.8300105e-29
715,ets,925,.,4.819556e-29
399,Ġthe,905,.,4.8112538e-29
227,Ġbeing,311,.,4.767115e-29
611,Ġcome,741,.,4.764788e-29
232,Ġthe,88,.,4.756688e-29
714,Ġpupp,88,.,4.753242e-29
801,Ġmean,925,.,4.747878e-29
821,'s,88,.,4.736879e-29
592,'s,590,.,4.7262658e-29
809,',507,.,4.7195997e-29
420,Ġthe,420,Ġthe,4.714813e-29
236,Ġdecided,311,.,4.7116486e-29
809,',905,.,4.7013427e-29
89,ĠHe,507,.,4.6809068e-29
89,ĠHe,905,.,4.670134e-29
123,ls,471,.,4.6588528e-29
227,Ġbeing,88,.,4.6515364e-29
626,Ġsequel,590,.,4.6248903e-29
242,Ġthe,729,.,4.6183674e-29
396,Ġthe,165,.,4.6092156e-29
236,Ġdecided,88,.,4.5958367e-29
926,ĠThe,1026,ĠThe,4.5945743e-29
229,Ġbig,1004,.,4.5925422e-29
57,Ġlearned,471,.,4.5820422e-29
693,Ġown,1004,.,4.5645966e-29
612,Ġto,799,.,4.556559e-29
609,Ġfans,925,.,4.5492993e-29
232,Ġthe,1004,.,4.5146885e-29
714,Ġpupp,1004,.,4.4832817e-29
821,'s,1004,.,4.4678475e-29
991,Ġstarted,991,Ġstarted,4.4518217e-29
458,Ġlife,456,Ġsecret,4.4397124e-29
229,Ġbig,507,.,4.4355148e-29
229,Ġbig,905,.,4.4252727e-29
627,Ġwhich,590,.,4.4184913e-29
227,Ġbeing,1004,.,4.4148862e-29
693,Ġown,507,.,4.4146843e-29
396,Ġthe,416,.,4.4078187e-29
33,ĠGermany,471,.,4.3996877e-29
693,Ġown,905,.,4.397607e-29
861,Ġ/>,862,The,4.3874192e-29
675,ĠPuppet,471,.,4.3861475e-29
599,ets,925,.,4.3832372e-29
856,.<,862,The,4.3790254e-29
527,",",741,.,4.3642833e-29
611,Ġcome,799,.,4.3629848e-29
82,Ġran,471,.,4.3613872e-29
232,Ġthe,507,.,4.360323e-29
1034,Ġterrible,1034,Ġterrible,4.3577954e-29
232,Ġthe,905,.,4.3502547e-29
524,ĠI,925,.,4.348231e-29
1026,ĠThe,926,ĠThe,4.3403753e-29
714,Ġpupp,507,.,4.336073e-29
236,Ġdecided,1004,.,4.3348157e-29
714,Ġpupp,905,.,4.3192668e-29
526,Ġincredible,741,.,4.3192337e-29
821,'s,905,.,4.3044303e-29
347,ĠFinal,590,.,4.2949174e-29
227,Ġbeing,507,.,4.263933e-29
227,Ġbeing,905,.,4.2540876e-29
337,Ġ&,471,.,4.2286208e-29
278,ĠMaster,363,.,4.223881e-29
591,ĠIt,471,.,4.2202734e-29
884,Ġproduction,834,Ġproduction,4.215575e-29
236,Ġdecided,507,.,4.192482e-29
336,Ġsetting,363,.,4.1889647e-29
236,Ġdecided,905,.,4.1762644e-29
674,Ġonly,311,.,4.1473704e-29
615,Ġone,471,.,4.123612e-29
598,Ġpupp,925,.,4.122951e-29
118,Ġthe,925,.,4.11877e-29
439,Ġpupp,438,Ġthe,4.086437e-29
396,Ġthe,311,.,4.074016e-29
528,ĠI,741,.,4.0642367e-29
674,Ġonly,88,.,4.0454282e-29
527,",",799,.,3.9948518e-29
402,master,590,.,3.9821623e-29
616,Ġsuspects,590,.,3.9786703e-29
750,Ġspecial,750,Ġspecial,3.977669e-29
613,Ġlove,925,.,3.974817e-29
396,Ġthe,88,.,3.973877e-29
278,ĠMaster,165,.,3.9597132e-29
526,Ġincredible,799,.,3.953555e-29
676,ĠMaster,590,.,3.9371503e-29
336,Ġsetting,165,.,3.9262017e-29
450,ls,729,.,3.9222797e-29
708,Ġin,711,Ġfilm,3.8771753e-29
996,Ġexcellent,996,Ġexcellent,3.868636e-29
243,Ġfranchise,741,.,3.8585844e-29
277,ĠPuppet,471,.,3.8326478e-29
777,Ġ(,781,Ġ1999,3.8290238e-29
674,Ġonly,1004,.,3.8156675e-29
449,ĠI,925,.,3.806828e-29
529,Ġmean,741,.,3.799951e-29
230,Ġfan,363,.,3.7998926e-29
715,ets,729,.,3.7881697e-29
278,ĠMaster,416,.,3.786725e-29
525,Ġfound,925,.,3.783808e-29
333,Ġit,741,.,3.7834906e-29
180,ek,925,.,3.764056e-29
336,Ġsetting,416,.,3.7524723e-29
396,Ġthe,1004,.,3.7481802e-29
801,Ġmean,729,.,3.7318016e-29
233,Ġfirst,741,.,3.7302934e-29
90,Ġdescribes,363,.,3.7213107e-29
528,ĠI,799,.,3.7201753e-29
607,ĠPuppet,363,.,3.7118686e-29
664,-,741,.,3.711727e-29
420,Ġthe,419,Ġof,3.7030153e-29
437,Ġthan,440,ets,3.6898452e-29
674,Ġonly,905,.,3.676105e-29
419,Ġof,420,Ġthe,3.6752073e-29
188,Ġthe,471,.,3.6728525e-29
446,Ġhis,453,Ġhim,3.64163e-29
396,Ġthe,507,.,3.6251087e-29
396,Ġthe,905,.,3.611086e-29
955,ĠMaster,741,.,3.5914684e-29
223,ĠMaster,471,.,3.5639544e-29
230,Ġfan,165,.,3.5615897e-29
123,ls,590,.,3.5600953e-29
609,Ġfans,729,.,3.552417e-29
243,Ġfranchise,799,.,3.5319593e-29
458,Ġlife,117,Ġlife,3.5248523e-29
57,Ġlearned,590,.,3.501373e-29
278,ĠMaster,311,.,3.499931e-29
90,Ġdescribes,165,.,3.487909e-29
607,ĠPuppet,165,.,3.4790327e-29
529,Ġmean,799,.,3.478289e-29
336,Ġsetting,311,.,3.4698077e-29
333,Ġit,799,.,3.4644645e-29
991,Ġstarted,994,Ġwith,3.4273428e-29
84,ĠThe,363,.,3.42533e-29
524,ĠI,729,.,3.4176816e-29
612,Ġto,925,.,3.4166388e-29
233,Ġfirst,799,.,3.4157526e-29
278,ĠMaster,88,.,3.413929e-29
753,Ġthe,754,Ġw,3.4129396e-29
230,Ġfan,416,.,3.403994e-29
677,Ġfilm,471,.,3.3984927e-29
664,-,799,.,3.397507e-29
680,Ġ',471,.,3.3940874e-29
336,Ġsetting,88,.,3.385682e-29
2,ĠPuppet,363,.,3.3828677e-29
235,ĠI,1004,.,3.3756235e-29
33,ĠGermany,590,.,3.3502737e-29
675,ĠPuppet,590,.,3.3399634e-29
90,Ġdescribes,416,.,3.3335738e-29
607,ĠPuppet,416,.,3.3250895e-29
82,Ġran,590,.,3.3211347e-29
614,Ġalthough,471,.,3.314806e-29
963,:,88,.,3.3089944e-29
955,ĠMaster,799,.,3.2874294e-29
237,Ġto,741,.,3.2748128e-29
404,1989,471,.,3.2742136e-29
611,Ġcome,925,.,3.2714917e-29
711,Ġfilm,708,Ġin,3.2665283e-29
238,Ġwatch,741,.,3.2463298e-29
598,Ġpupp,729,.,3.2406137e-29
118,Ġthe,729,.,3.234019e-29
337,Ġ&,590,.,3.2313063e-29
228,Ġa,471,.,3.2210423e-29
278,ĠMaster,1004,.,3.2200345e-29
591,ĠIt,590,.,3.213678e-29
336,Ġsetting,1004,.,3.213433e-29
84,ĠThe,165,.,3.2111045e-29
2,ĠPuppet,165,.,3.1713223e-29
230,Ġfan,311,.,3.147555e-29
174,Ġcurse,471,.,3.140934e-29
615,Ġone,590,.,3.1400476e-29
291,Ġtough,291,Ġtough,3.1376528e-29
963,:,1004,.,3.12106e-29
242,Ġthe,363,.,3.1204407e-29
278,ĠMaster,507,.,3.1143046e-29
613,Ġlove,729,.,3.1110275e-29
412,Ġduring,415,Ġthis,3.1046728e-29
336,Ġsetting,507,.,3.103536e-29
278,ĠMaster,905,.,3.102234e-29
336,Ġsetting,905,.,3.0963934e-29
177,Ġancient,741,.,3.0931118e-29
912,ĠRomania,924,ĠParis,3.0858282e-29
90,Ġdescribes,311,.,3.0824397e-29
607,ĠPuppet,311,.,3.074619e-29
230,Ġfan,88,.,3.071219e-29
84,ĠThe,416,.,3.070821e-29
985,Ġto,984,Ġway,3.0701884e-29
996,Ġexcellent,997,Ġ&,3.0629358e-29
994,Ġwith,991,Ġstarted,3.0601327e-29
956,Ġfilm,443,Ġfilm,3.034767e-29
2,ĠPuppet,416,.,3.0327532e-29
960,Ġone,741,.,3.0326608e-29
421,Ġstory,420,Ġthe,3.0223357e-29
90,Ġdescribes,88,.,3.007729e-29
963,:,905,.,3.0069033e-29
607,ĠPuppet,88,.,3.0000746e-29
237,Ġto,799,.,2.9976034e-29
527,",",925,.,2.989952e-29
894,Ġ&,894,Ġ&,2.985689e-29
1005,ĠDon,1005,ĠDon,2.9808412e-29
449,ĠI,729,.,2.97262e-29
238,Ġwatch,799,.,2.9715315e-29
526,Ġincredible,925,.,2.9590662e-29
180,ek,729,.,2.9585242e-29
977,Ġfilms,976,Ġseven,2.9551403e-29
694,Ġfilm,956,Ġfilm,2.9505223e-29
242,Ġthe,165,.,2.925306e-29
277,ĠPuppet,590,.,2.9184844e-29
230,Ġfan,1004,.,2.9149907e-29
660,Ġgo,666,Ġrating,2.8930345e-29
419,Ġof,419,Ġof,2.8865525e-29
530,Ġwhy,741,.,2.8687473e-29
90,Ġdescribes,1004,.,2.8547085e-29
607,ĠPuppet,1004,.,2.8474432e-29
84,ĠThe,311,.,2.8382688e-29
177,Ġancient,799,.,2.831283e-29
230,Ġfan,507,.,2.815322e-29
230,Ġfan,905,.,2.808821e-29
2,ĠPuppet,311,.,2.8030625e-29
242,Ġthe,416,.,2.7974867e-29
188,Ġthe,590,.,2.796825e-29
528,ĠI,925,.,2.7843702e-29
179,ĠSut,471,.,2.7767333e-29
960,Ġone,799,.,2.7759283e-29
84,ĠThe,88,.,2.768504e-29
4,Ġstarts,925,.,2.768272e-29
90,Ġdescribes,507,.,2.7571008e-29
90,Ġdescribes,905,.,2.7507347e-29
607,ĠPuppet,507,.,2.750084e-29
607,ĠPuppet,905,.,2.743755e-29
2,ĠPuppet,88,.,2.7341633e-29
223,ĠMaster,590,.,2.7139004e-29
391,Ġcommitting,471,.,2.7111897e-29
423,Ġtold,419,Ġof,2.6731098e-29
450,ls,363,.,2.667955e-29
612,Ġto,729,.,2.667955e-29
243,Ġfranchise,925,.,2.6434794e-29
424,Ġas,419,Ġof,2.639348e-29
530,Ġwhy,799,.,2.6258908e-29
409,Ġalive,741,.,2.6148357e-29
84,ĠThe,1004,.,2.611267e-29
419,Ġof,424,Ġas,2.6055557e-29
529,Ġmean,925,.,2.60333e-29
333,Ġit,925,.,2.5977352e-29
419,Ġof,423,Ġtold,2.5895825e-29
677,Ġfilm,590,.,2.5878838e-29
242,Ġthe,311,.,2.585634e-29
680,Ġ',590,.,2.5845098e-29
420,Ġthe,421,Ġstory,2.5807266e-29
2,ĠPuppet,1004,.,2.578896e-29
233,Ġfirst,925,.,2.56121e-29
715,ets,363,.,2.55953e-29
611,Ġcome,729,.,2.554614e-29
130,au,471,.,2.54547e-29
664,-,925,.,2.5428688e-29
181,Ġwhom,471,.,2.5324528e-29
84,ĠThe,507,.,2.5255454e-29
614,Ġalthough,590,.,2.5241584e-29
242,Ġthe,88,.,2.5220793e-29
801,Ġmean,363,.,2.521425e-29
805,Ġa,741,.,2.518522e-29
804,Ġsee,741,.,2.5161596e-29
84,ĠThe,905,.,2.5157373e-29
533,Ġmakers,741,.,2.5107902e-29
450,ls,165,.,2.50062e-29
532,Ġthe,799,.,2.4991705e-29
962,ĠMaster,165,.,2.4960834e-29
2,ĠPuppet,507,.,2.4942183e-29
404,1989,590,.,2.4932668e-29
240,Ġrest,925,.,2.4879462e-29
990,Ġwhich,991,Ġstarted,2.4878706e-29
2,ĠPuppet,905,.,2.4845507e-29
228,Ġa,590,.,2.4613634e-29
955,ĠMaster,925,.,2.4604995e-29
631,Ġvery,471,.,2.4346556e-29
623,Ġmake,741,.,2.4186414e-29
609,Ġfans,363,.,2.4163357e-29
423,Ġtold,424,Ġas,2.4129092e-29
715,ets,165,.,2.399453e-29
423,Ġtold,423,Ġtold,2.398117e-29
409,Ġalive,799,.,2.3934743e-29
174,Ġcurse,590,.,2.3917766e-29
450,ls,416,.,2.3899709e-29
424,Ġas,424,Ġas,2.3824337e-29
242,Ġthe,1004,.,2.3788378e-29
997,Ġ&,996,Ġexcellent,2.37862e-29
421,Ġstory,419,Ġof,2.3737613e-29
424,Ġas,423,Ġtold,2.3678284e-29
801,Ġmean,165,.,2.3637493e-29
994,Ġwith,994,Ġwith,2.3558995e-29
527,",",729,.,2.3500832e-29
275,Ġnow,1004,.,2.3489538e-29
555,Ġpupp,741,.,2.333165e-29
144,Ġlife,458,Ġlife,2.330692e-29
599,ets,363,.,2.3277954e-29
526,Ġincredible,729,.,2.325807e-29
907,Ġfilmed,906,ĠApparently,2.317429e-29
11,Ġ1944,471,.,2.315644e-29
524,ĠI,363,.,2.3092046e-29
805,Ġa,799,.,2.3053142e-29
804,Ġsee,799,.,2.3031522e-29
754,Ġw,753,Ġthe,2.3023089e-29
242,Ġthe,507,.,2.3007284e-29
533,Ġmakers,799,.,2.2982372e-29
715,ets,416,.,2.2946107e-29
242,Ġthe,905,.,2.2918288e-29
448,Ġwith,445,Ġon,2.2747918e-29
609,Ġfans,165,.,2.2647997e-29
